""
"TEC System Name:","143-AC-5101","","Descriptor:","1ST FLR IDF RM"
" 95","143-AT-432101:CAL SETUP","","","1.0",""," -N-     NONE"
" 96","143-AT-432101:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","143-AT-432101:SUPDUCT AREA","","","1.075","SQ. FT"," -N-     NONE"
" 98","143-AT-432101:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-432101:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-432102","","Descriptor:",""
"","143-AT-432102:ADDRESS","","","1",""," -N-     NONE"
"  2","143-AT-432102:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-432102:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-432102:ROOM TEMP","","","72.25","DEG F"," -N-     NONE"
"  5","143-AT-432102:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-432102:REHEAT AO1","","","9.28","VOLTS"," -N-     NONE"
"  7","143-AT-432102:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-432102:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-432102:TEMP CTL VOL","","","268.0"," CFM"," -N-     NONE"
" 10","143-AT-432102:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-432102:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-432102:ROOM STPT","","","72.0","DEG F"," -N-     OPER"
" 14","143-AT-432102:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-432102:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-432102:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-432102:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-432102:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-432102:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-432102:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-432102:VOL DIF ALM","","","ON",""," -N-     NONE"
" 23","143-AT-432102:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-432102:OCC SWIT DI2","","","ON",""," -N-     NONE"
" 25","143-AT-432102:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-432102:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-432102:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-432102:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-432102:NET OCC CMD","","","OCC",""," -N-     NONE"
" 30","143-AT-432102:GEX AIR VOL","","","280.0"," CFM"," -N-     NONE"
" 31","143-AT-432102:OCC SUP MAX","","","1088.0"," CFM"," -N-     NONE"
" 32","143-AT-432102:OCC SUP MIN","","","268.0"," CFM"," -N-     NONE"
" 33","143-AT-432102:OCC GEX MAX","","","1088.0"," CFM"," -N-     NONE"
" 34","143-AT-432102:OCC GEX MIN","","","268.0"," CFM"," -N-     NONE"
" 35","143-AT-432102:SUP AIR VOL","","","264.0"," CFM"," -N-     NONE"
" 36","143-AT-432102:SUP FLO COEF","","","0.69",""," -N-     NONE"
" 37","143-AT-432102:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-432102:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-432102:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-432102:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-432102:DO 1","","","ON",""," -N-     NONE"
" 42","143-AT-432102:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-432102:DO 3","","","ON",""," -N-     NONE"
" 44","143-AT-432102:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-432102:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-432102:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-432102:AI 4","","","54.4","PCT"," *F*     NONE"
" 48","143-AT-432102:SUP TEMP AI5","","","62.5","DEG F"," -N-     NONE"
" 49","143-AT-432102:VALVE CMD","","","7.2","PCT"," -N-     NONE"
" 50","143-AT-432102:TRACK MODE","","","ETS",""," -N-     NONE"
" 51","143-AT-432102:MIN FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 52","143-AT-432102:MAX FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 53","143-AT-432102:TOTL EXHAUST","","","280.0"," CFM"," -N-     NONE"
" 54","143-AT-432102:GEX FLO COEF","","","0.68",""," -N-     NONE"
" 55","143-AT-432102:FHX OCC VOL","","","0.0"," CFM"," -N-     NONE"
" 56","143-AT-432102:FHX UOC VOL","","","0.0"," CFM"," -N-     NONE"
" 57","143-AT-432102:VALVE CLOSED","","","10.0","VOLTS"," -N-     NONE"
" 58","143-AT-432102:VALVE OPEN","","","0.0","VOLTS"," -N-     NONE"
" 59","143-AT-432102:FHX VOL","","","0.0"," CFM"," *F*     NONE"
" 60","143-AT-432102:GEXDUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 61","143-AT-432102:OTHER SUP","","","0.0"," CFM"," -N-     NONE"
" 62","143-AT-432102:VOL DIFFRNC","","","16.0"," CFM"," -N-     NONE"
" 63","143-AT-432102:ROOM P GAIN","","","20.0",""," -N-     NONE"
" 64","143-AT-432102:ROOM I GAIN","","","0.01",""," -N-     NONE"
" 65","143-AT-432102:OCC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 66","143-AT-432102:UOC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 67","143-AT-432102:UOC GEX MAX","","","1088.0"," CFM"," -N-     NONE"
" 68","143-AT-432102:UOC GEX MIN","","","268.0"," CFM"," -N-     NONE"
" 69","143-AT-432102:TOTL SUPPLY","","","260.0"," CFM"," -N-     NONE"
" 70","143-AT-432102:SUP P GAIN","","","0.04",""," -N-     NONE"
" 71","143-AT-432102:UOC SUP MAX","","","1088.0"," CFM"," -N-     NONE"
" 72","143-AT-432102:UOC SUP MIN","","","268.0"," CFM"," -N-     NONE"
" 73","143-AT-432102:DO DIR.REV","","","0.0",""," -N-     NONE"
" 74","143-AT-432102:MTR SETUP","","","5.0",""," -N-     NONE"
" 75","143-AT-432102:SUP DMP CMD","","","36.8","PCT"," -N-     NONE"
" 76","143-AT-432102:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 77","143-AT-432102:MTR1 ROT ANG","","","90.0",""," -N-     NONE"
" 78","143-AT-432102:CTL TEMP","","","72.25","DEG F"," -N-     NONE"
" 79","143-AT-432102:TEMP LOOPOUT","","","46.4","PCT"," -N-     NONE"
" 80","143-AT-432102:GEX DMP CMD","","","89.2","PCT"," -N-     NONE"
" 81","143-AT-432102:MTR2 TIMING","","","90.0","SEC"," -N-     NONE"
" 82","143-AT-432102:MTR2 ROT ANG","","","90.0",""," -N-     NONE"
" 83","143-AT-432102:OCC STATE","","","OFF",""," -N-     NONE"
" 84","143-AT-432102:UNOCC STATE","","","OFF",""," -N-     NONE"
" 85","143-AT-432102:GEX FLO STPT","","","264.0"," CFM"," -N-     NONE"
" 86","143-AT-432102:FAIL LIMIT","","","40.0"," CFM"," -N-     NONE"
" 87","143-AT-432102:FAIL TIME","","","60.0","SEC"," -N-     NONE"
" 88","143-AT-432102:VOL DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 89","143-AT-432102:OTHER EXH","","","0.0"," CFM"," -N-     NONE"
" 90","143-AT-432102:OC V ALM LVL","","","40.0"," CFM"," -N-     NONE"
" 91","143-AT-432102:UC V ALM LVL","","","160.0"," CFM"," -N-     NONE"
" 92","143-AT-432102:VENT ALM","","","OFF",""," -N-     NONE"
" 93","143-AT-432102:SUP FLO STPT","","","268.0"," CFM"," -N-     NONE"
" 94","143-AT-432102:CAL AIR","","","NO",""," -N-     NONE"
" 95","143-AT-432102:CAL SETUP","","","1.0",""," -N-     NONE"
" 96","143-AT-432102:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","143-AT-432102:SUPDUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 98","143-AT-432102:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-432102:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-432105","","Descriptor:",""
"","143-AT-432105:ADDRESS","","","8",""," -N-     NONE"
"  2","143-AT-432105:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-432105:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-432105:ROOM TEMP","","","74.75","DEG F"," -N-     NONE"
"  5","143-AT-432105:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-432105:REHEAT AO1","","","4.96","VOLTS"," -N-     NONE"
"  7","143-AT-432105:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-432105:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-432105:TEMP CTL VOL","","","328.0"," CFM"," -N-     NONE"
" 10","143-AT-432105:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-432105:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-432105:ROOM STPT","","","74.0","DEG F"," -N-     OPER"
" 14","143-AT-432105:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-432105:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-432105:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-432105:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-432105:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-432105:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-432105:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-432105:VOL DIF ALM","","","OFF",""," -N-     NONE"
" 23","143-AT-432105:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-432105:OCC SWIT DI2","","","OFF",""," -N-     NONE"
" 25","143-AT-432105:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-432105:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-432105:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-432105:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-432105:NET OCC CMD","","","OCC",""," -N-     NONE"
" 30","143-AT-432105:GEX AIR VOL","","","696.0"," CFM"," -N-     NONE"
" 31","143-AT-432105:OCC SUP MAX","","","1312.0"," CFM"," -N-     NONE"
" 32","143-AT-432105:OCC SUP MIN","","","328.0"," CFM"," -N-     NONE"
" 33","143-AT-432105:OCC GEX MAX","","","1312.0"," CFM"," -N-     NONE"
" 34","143-AT-432105:OCC GEX MIN","","","328.0"," CFM"," -N-     NONE"
" 35","143-AT-432105:SUP AIR VOL","","","344.0"," CFM"," -N-     NONE"
" 36","143-AT-432105:SUP FLO COEF","","","0.7",""," -N-     NONE"
" 37","143-AT-432105:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-432105:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-432105:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-432105:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-432105:DO 1","","","OFF",""," -N-     NONE"
" 42","143-AT-432105:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-432105:DO 3","","","OFF",""," -N-     NONE"
" 44","143-AT-432105:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-432105:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-432105:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-432105:AI 4","","","54.4","PCT"," *F*     NONE"
" 48","143-AT-432105:SUP TEMP AI5","","","108.0","DEG F"," -N-     NONE"
" 49","143-AT-432105:VALVE CMD","","","50.4","PCT"," -N-     NONE"
" 50","143-AT-432105:TRACK MODE","","","ETS",""," -N-     NONE"
" 51","143-AT-432105:MIN FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 52","143-AT-432105:MAX FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 53","143-AT-432105:TOTL EXHAUST","","","696.0"," CFM"," -N-     NONE"
" 54","143-AT-432105:GEX FLO COEF","","","0.7",""," -N-     NONE"
" 55","143-AT-432105:FHX OCC VOL","","","0.0"," CFM"," -N-     NONE"
" 56","143-AT-432105:FHX UOC VOL","","","0.0"," CFM"," -N-     NONE"
" 57","143-AT-432105:VALVE CLOSED","","","10.0","VOLTS"," -N-     NONE"
" 58","143-AT-432105:VALVE OPEN","","","0.0","VOLTS"," -N-     NONE"
" 59","143-AT-432105:FHX VOL","","","0.0"," CFM"," *F*     NONE"
" 60","143-AT-432105:GEXDUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 61","143-AT-432105:OTHER SUP","","","0.0"," CFM"," -N-     NONE"
" 62","143-AT-432105:VOL DIFFRNC","","","396.0"," CFM"," -N-     NONE"
" 63","143-AT-432105:ROOM P GAIN","","","20.0",""," -N-     NONE"
" 64","143-AT-432105:ROOM I GAIN","","","0.01",""," -N-     NONE"
" 65","143-AT-432105:OCC DIF STPT","","","400.0"," CFM"," -N-     NONE"
" 66","143-AT-432105:UOC DIF STPT","","","400.0"," CFM"," -N-     NONE"
" 67","143-AT-432105:UOC GEX MAX","","","1312.0"," CFM"," -N-     NONE"
" 68","143-AT-432105:UOC GEX MIN","","","328.0"," CFM"," -N-     NONE"
" 69","143-AT-432105:TOTL SUPPLY","","","312.0"," CFM"," -N-     NONE"
" 70","143-AT-432105:SUP P GAIN","","","0.04",""," -N-     NONE"
" 71","143-AT-432105:UOC SUP MAX","","","1312.0"," CFM"," -N-     NONE"
" 72","143-AT-432105:UOC SUP MIN","","","328.0"," CFM"," -N-     NONE"
" 73","143-AT-432105:DO DIR.REV","","","0.0",""," -N-     NONE"
" 74","143-AT-432105:MTR SETUP","","","5.0",""," -N-     NONE"
" 75","143-AT-432105:SUP DMP CMD","","","28.8","PCT"," -N-     NONE"
" 76","143-AT-432105:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 77","143-AT-432105:MTR1 ROT ANG","","","90.0",""," -N-     NONE"
" 78","143-AT-432105:CTL TEMP","","","75.0","DEG F"," -N-     NONE"
" 79","143-AT-432105:TEMP LOOPOUT","","","25.2","PCT"," -N-     NONE"
" 80","143-AT-432105:GEX DMP CMD","","","72.0","PCT"," -N-     NONE"
" 81","143-AT-432105:MTR2 TIMING","","","90.0","SEC"," -N-     NONE"
" 82","143-AT-432105:MTR2 ROT ANG","","","90.0",""," -N-     NONE"
" 83","143-AT-432105:OCC STATE","","","OFF",""," -N-     NONE"
" 84","143-AT-432105:UNOCC STATE","","","OFF",""," -N-     NONE"
" 85","143-AT-432105:GEX FLO STPT","","","720.0"," CFM"," -N-     NONE"
" 86","143-AT-432105:FAIL LIMIT","","","40.0"," CFM"," -N-     NONE"
" 87","143-AT-432105:FAIL TIME","","","60.0","SEC"," -N-     NONE"
" 88","143-AT-432105:VOL DIF STPT","","","400.0"," CFM"," -N-     NONE"
" 89","143-AT-432105:OTHER EXH","","","0.0"," CFM"," -N-     NONE"
" 90","143-AT-432105:OC V ALM LVL","","","40.0"," CFM"," -N-     NONE"
" 91","143-AT-432105:UC V ALM LVL","","","160.0"," CFM"," -N-     NONE"
" 92","143-AT-432105:VENT ALM","","","OFF",""," -N-     NONE"
" 93","143-AT-432105:SUP FLO STPT","","","328.0"," CFM"," -N-     NONE"
" 94","143-AT-432105:CAL AIR","","","NO",""," -N-     NONE"
" 95","143-AT-432105:CAL SETUP","","","1.0",""," -N-     NONE"
" 96","143-AT-432105:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","143-AT-432105:SUPDUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 98","143-AT-432105:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-432105:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-432109","","Descriptor:",""
"","143-AT-432109:ADDRESS","","","17",""," -N-     NONE"
"  2","143-AT-432109:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-432109:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-432109:ROOM TEMP","","","73.0","DEG F"," -N-     NONE"
"  5","143-AT-432109:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-432109:REHEAT AO1","","","1.12","VOLTS"," -N-     NONE"
"  7","143-AT-432109:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-432109:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-432109:TEMP CTL VOL","","","316.0"," CFM"," -N-     NONE"
" 10","143-AT-432109:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-432109:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-432109:ROOM STPT","","","72.5","DEG F"," -N-     OPER"
" 14","143-AT-432109:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-432109:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-432109:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-432109:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-432109:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-432109:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-432109:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-432109:VOL DIF ALM","","","ON",""," -N-     NONE"
" 23","143-AT-432109:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-432109:OCC SWIT DI2","","","OFF",""," -N-     NONE"
" 25","143-AT-432109:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-432109:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-432109:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-432109:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-432109:NET OCC CMD","","","OCC",""," -N-     NONE"
" 30","143-AT-432109:GEX AIR VOL","","","308.0"," CFM"," -N-     NONE"
" 31","143-AT-432109:OCC SUP MAX","","","1240.0"," CFM"," -N-     NONE"
" 32","143-AT-432109:OCC SUP MIN","","","316.0"," CFM"," -N-     NONE"
" 33","143-AT-432109:OCC GEX MAX","","","1240.0"," CFM"," -N-     NONE"
" 34","143-AT-432109:OCC GEX MIN","","","316.0"," CFM"," -N-     NONE"
" 35","143-AT-432109:SUP AIR VOL","","","312.0"," CFM"," -N-     NONE"
" 36","143-AT-432109:SUP FLO COEF","","","0.71",""," -N-     NONE"
" 37","143-AT-432109:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-432109:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-432109:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-432109:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-432109:DO 1","","","OFF",""," -N-     NONE"
" 42","143-AT-432109:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-432109:DO 3","","","OFF",""," -N-     NONE"
" 44","143-AT-432109:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-432109:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-432109:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-432109:AI 4","","","54.4","PCT"," *F*     NONE"
" 48","143-AT-432109:SUP TEMP AI5","","","82.0","DEG F"," -N-     NONE"
" 49","143-AT-432109:VALVE CMD","","","12.0","PCT"," -N-     NONE"
" 50","143-AT-432109:TRACK MODE","","","ETS",""," -N-     NONE"
" 51","143-AT-432109:MIN FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 52","143-AT-432109:MAX FHX VOL","","","0.0"," CFM"," -N-     NONE"
" 53","143-AT-432109:TOTL EXHAUST","","","308.0"," CFM"," -N-     NONE"
" 54","143-AT-432109:GEX FLO COEF","","","0.67",""," -N-     NONE"
" 55","143-AT-432109:FHX OCC VOL","","","0.0"," CFM"," -N-     NONE"
" 56","143-AT-432109:FHX UOC VOL","","","0.0"," CFM"," -N-     NONE"
" 57","143-AT-432109:VALVE CLOSED","","","0.0","VOLTS"," -N-     NONE"
" 58","143-AT-432109:VALVE OPEN","","","10.0","VOLTS"," -N-     NONE"
" 59","143-AT-432109:FHX VOL","","","0.0"," CFM"," *F*     NONE"
" 60","143-AT-432109:GEXDUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 61","143-AT-432109:OTHER SUP","","","0.0"," CFM"," -N-     NONE"
" 62","143-AT-432109:VOL DIFFRNC","",""," -4.0"," CFM"," -N-     NONE"
" 63","143-AT-432109:ROOM P GAIN","","","20.0",""," -N-     NONE"
" 64","143-AT-432109:ROOM I GAIN","","","0.01",""," -N-     NONE"
" 65","143-AT-432109:OCC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 66","143-AT-432109:UOC DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 67","143-AT-432109:UOC GEX MAX","","","1240.0"," CFM"," -N-     NONE"
" 68","143-AT-432109:UOC GEX MIN","","","316.0"," CFM"," -N-     NONE"
" 69","143-AT-432109:TOTL SUPPLY","","","320.0"," CFM"," -N-     NONE"
" 70","143-AT-432109:SUP P GAIN","","","0.04",""," -N-     NONE"
" 71","143-AT-432109:UOC SUP MAX","","","1240.0"," CFM"," -N-     NONE"
" 72","143-AT-432109:UOC SUP MIN","","","316.0"," CFM"," -N-     NONE"
" 73","143-AT-432109:DO DIR.REV","","","0.0",""," -N-     NONE"
" 74","143-AT-432109:MTR SETUP","","","5.0",""," -N-     NONE"
" 75","143-AT-432109:SUP DMP CMD","","","3.2","PCT"," -N-     NONE"
" 76","143-AT-432109:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 77","143-AT-432109:MTR1 ROT ANG","","","90.0",""," -N-     NONE"
" 78","143-AT-432109:CTL TEMP","","","73.0","DEG F"," -N-     NONE"
" 79","143-AT-432109:TEMP LOOPOUT","","","44.0","PCT"," -N-     NONE"
" 80","143-AT-432109:GEX DMP CMD","","","51.2","PCT"," -N-     NONE"
" 81","143-AT-432109:MTR2 TIMING","","","90.0","SEC"," -N-     NONE"
" 82","143-AT-432109:MTR2 ROT ANG","","","90.0",""," -N-     NONE"
" 83","143-AT-432109:OCC STATE","","","OFF",""," -N-     NONE"
" 84","143-AT-432109:UNOCC STATE","","","OFF",""," -N-     NONE"
" 85","143-AT-432109:GEX FLO STPT","","","312.0"," CFM"," -N-     NONE"
" 86","143-AT-432109:FAIL LIMIT","","","40.0"," CFM"," -N-     NONE"
" 87","143-AT-432109:FAIL TIME","","","60.0","SEC"," -N-     NONE"
" 88","143-AT-432109:VOL DIF STPT","","","0.0"," CFM"," -N-     NONE"
" 89","143-AT-432109:OTHER EXH","","","0.0"," CFM"," -N-     NONE"
" 90","143-AT-432109:OC V ALM LVL","","","40.0"," CFM"," -N-     NONE"
" 91","143-AT-432109:UC V ALM LVL","","","160.0"," CFM"," -N-     NONE"
" 92","143-AT-432109:VENT ALM","","","OFF",""," -N-     NONE"
" 93","143-AT-432109:SUP FLO STPT","","","316.0"," CFM"," -N-     NONE"
" 94","143-AT-432109:CAL AIR","","","NO",""," -N-     NONE"
" 95","143-AT-432109:CAL SETUP","","","1.0",""," -N-     NONE"
" 96","143-AT-432109:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","143-AT-432109:SUPDUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 98","143-AT-432109:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","143-AT-432109:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","143-AT-432115.01","","Descriptor:",""
"","143-AT-432115.01:ADDRESS","","","16",""," -N-     NONE"
"  2","143-AT-432115.01:APPLICATION","","","2459.0",""," -N-     NONE"
"  3","143-AT-432115.01:RMTMP OFFSET","","","0.0","DEG F"," -N-     NONE"
"  4","143-AT-432115.01:ROOM TEMP","","","71.75","DEG F"," -N-     NONE"
"  5","143-AT-432115.01:START","","","50.0","PCT"," -N-     NONE"
"  6","143-AT-432115.01:REHEAT AO1","","","1.44","VOLTS"," -N-     NONE"
"  7","143-AT-432115.01:AO2","","","0.0","VOLTS"," -N-     NONE"
"  8","143-AT-432115.01:AO3","","","0.0","VOLTS"," -N-     NONE"
"  9","143-AT-432115.01:TEMP CTL VOL","","","1100.0"," CFM"," -N-     NONE"
" 10","143-AT-432115.01:DMPR STATUS","","","RECAL",""," -N-     NONE"
" 12","143-AT-432115.01:BUTTON ENA","","","NO",""," -N-     NONE"
" 13","143-AT-432115.01:ROOM STPT","","","72.0","DEG F"," -N-     OPER"
" 14","143-AT-432115.01:TRACK METHOD","","","FLOW",""," -N-     NONE"
" 15","143-AT-432115.01:FHX SIG AI3","","","0.0","VOLTS"," *F*     NONE"
" 16","143-AT-432115.01:VENT ALM DEL","","","30.0","SEC"," -N-     NONE"
" 17","143-AT-432115.01:VENT ALM ENA","","","NO",""," -N-     NONE"
" 18","143-AT-432115.01:OCC SWIT ENA","","","NO",""," -N-     NONE"
" 19","143-AT-432115.01:OCC BUTTON","","","OFF",""," -N-     NONE"
" 21","143-AT-432115.01:OCC.UNOCC","","","OCC",""," -N-     NONE"
" 22","143-AT-432115.01:VOL DIF ALM","","","OFF",""," -N-     NONE"
" 23","143-AT-432115.01:NET ALM CMD","","","OFF",""," -N-     NONE"
" 24","143-AT-432115.01:OCC SWIT DI2","","","OFF",""," -N-     NONE"
" 25","143-AT-432115.01:BUTTON CMD","","","OCC",""," -N-     NONE"
" 26","143-AT-432115.01:GEX P GAIN","","","0.04",""," -N-     NONE"
" 27","143-AT-432115.01:ALM SWIT DI6","","","OFF",""," -N-     NONE"
" 28","143-AT-432115.01:ALM SWIT ENA","","","NO",""," -N-     NONE"
" 29","143-AT-432115.01:NET OCC CMD","","","OCC",""," -N-     NONE"
" 30","143-AT-432115.01:GEX AIR VOL","","","524.0"," CFM"," -N-     NONE"
" 31","143-AT-432115.01:OCC SUP MAX","","","1484.0"," CFM"," -N-     NONE"
" 32","143-AT-432115.01:OCC SUP MIN","","","1100.0"," CFM"," -N-     NONE"
" 33","143-AT-432115.01:OCC GEX MAX","","","904.0"," CFM"," -N-     NONE"
" 34","143-AT-432115.01:OCC GEX MIN","","","520.0"," CFM"," -N-     NONE"
" 35","143-AT-432115.01:SUP AIR VOL","","","1088.0"," CFM"," -N-     NONE"
" 36","143-AT-432115.01:SUP FLO COEF","","","0.69",""," -N-     NONE"
" 37","143-AT-432115.01:DIF ALM ENA","","","NO",""," -N-     NONE"
" 38","143-AT-432115.01:DIF ALM LVL","","","100.0"," CFM"," -N-     NONE"
" 39","143-AT-432115.01:DIF ALM DEL","","","30.0","SEC"," -N-     NONE"
" 40","143-AT-432115.01:FAIL MODE","","","OFF",""," -N-     NONE"
" 41","143-AT-432115.01:DO 1","","","OFF",""," -N-     NONE"
" 42","143-AT-432115.01:DO 2","","","OFF",""," -N-     NONE"
" 43","143-AT-432115.01:DO 3","","","OFF",""," -N-     NONE"
" 44","143-AT-432115.01:DO 4","","","OFF",""," -N-     NONE"
" 45","143-AT-432115.01:AUTOZERO DO5","","","OFF",""," -N-     NONE"
" 46","143-AT-432115.01:ALARM DO6","","","OFF",""," -N-     NONE"
" 47","143-AT-432115.01:AI 4","","","54.4","PCT"," *F*     NONE"
